"Post ID",Survey,"Post Status","Created (UTC)","Updated (UTC)","Post Date (UTC)","Contact ID",Contact,"Data Source ID",Source,"Unstructured Description","Título de la necesidad","Ubicación aproximada.lat","Ubicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título de la necesidad","Unicación aproximada.lat","Unicación aproximada.lon",Descripción,"Categorías relacionadas","Forma de contacto (preferible email)",¿Resuelta?,"Título del ofrecimiento","Ubicación aproximada.lat","Ubicación aproximada.lon","Descripción de la ayuda","Categorías relacionadas","Forma de contacto (preferible email)",Título,Descripción,"Ubicación aproximada.lat","Ubicación aproximada.lon","Categorías relacionadas","Forma de contacto con el centro"
77,"Servicio público disponible",published,"2020-03-20 14:14:24","2020-03-20 14:17:19","2020-03-20 14:11:16",,,,,,,,,,,,,,,,,,,,,,,,,,"Comarca Cinco Villas, Servicio de Apoyo a las personas mayores y otros colectivos vulnerables","Servicio especial para el apoyo emocional y psicosocial de las personas que viven solas durante la crisis del coronavirus, con la ayuda de voluntarios se está haciendo posible la llegada de alimentos, sobre todo frescos y básicos, a hogares de personas mayores

Para acceder a estos servicios o solventar cualquier duda se puede llamar a enviar un email a las siguientes direcciones:. 

Servicio Social de la Comarca de las Cinco Villas. Teléfono fijo y móvil: 976 677 559 y 649 763 002; email: accionsocial@comarcacincovillas.es 

Zona Sádaba: 976675037; ssbsadaba@comarcacincovillas.es",42.282199,-1.271431,Atención/Cuidados,"976675037; ssbsadaba@comarcacincovillas.es"
78,"Servicio público disponible",published,"2020-03-20 14:17:25","2020-03-20 14:31:19","2020-03-20 14:14:59",,,,,,,,,,,,,,,,,,,,,,,,,,"Comarca Cinco Villas, Servicio de Apoyo a las personas mayores y otros colectivos vulnerables","Servicio especial para el apoyo emocional y psicosocial de las personas que viven solas durante la crisis del coronavirus, con la ayuda de voluntarios se está haciendo posible la llegada de alimentos, sobre todo frescos y básicos, a hogares de personas mayores

Para acceder a estos servicios o solventar cualquier duda se puede llamar a enviar un email a las siguientes direcciones:. 

Servicio Social de la Comarca de las Cinco Villas. Teléfono fijo y móvil: 976 677 559 y 649 763 002; email: accionsocial@comarcacincovillas.es 

Zona Luna: 976 689 479; ssbluna@comarcacincovillas.es",42.166743,-0.930748,Atención/Cuidados,"976 689 479; ssbluna@comarcacincovillas.es"
79,"Servicio público disponible",published,"2020-03-20 14:18:36","2020-03-20 17:05:32","2020-03-20 14:13:23",,,,,,,,,,,,,,,,,,,,,,,,,,"Te ayudamos a cuidarte 647761999","El Ayuntamiento de Silla pone a disposición de gente mayor y dependientes un servicio de compra de alimentos y/o medicamentos y te los lleva a casa",39.363205,-0.411262,"Alimentación,Salud",647761999
82,"Servicio público disponible",published,"2020-03-20 14:26:20","2020-03-20 14:36:03","2020-03-20 14:15:47",,,,,,,,,,,,,,,,,,,,,,,,,,"""Mejores prácticas para gestionar equipos de personas ante el Coronavirus""","""Mejores prácticas para gestionar equipos de personas ante el Coronavirus""
https://ecosh.org/",40.459587,-3.682637,Otros,mashumano@ideas4us
83,"Servicio público disponible",published,"2020-03-20 14:30:19","2020-03-20 14:33:58","2020-03-20 14:27:59",,,,,,,,,,,,,,,,,,,,,,,,,,"Centro Mujer 24 horas - Generalitat Valenciana","Recibirás una atención directa gratuita en el ámbito social, psicológico y jurídico, por parte de profesionales, durante las 24 horas del día los 365 días del año.ç
- Acogida y escucha puntual y permanente.
- Información sobre tus derechos y sobre los recursos existentes para afrontar tu situación.",39.469901,-0.375951,"Atención/Cuidados,Acogida,Ayuda Psicológica",900580888
84,"Servicio público disponible",published,"2020-03-20 14:32:47","2020-03-21 05:02:04","2020-03-20 14:29:46",,,,,,,,,,,,,,,,,,,,,,,,,,"Recomendaciones a los sectores de Hostelería frente al Covid-19",https://www.heinekenespana.es/recomendaciones-para-los-negocios-de-hosteleria/,40.524832,-3.771563,Otros,pilar.hermida@heineken.es
86,"Servicio público disponible",published,"2020-03-20 14:39:40","2020-03-21 05:01:59","2020-03-20 14:36:57",,,,,,,,,,,,,,,,,,,,,,,,,,"Servicio Telefónico para combatir la soledad de las personas mayores",https://www.alares.es/campana-gratuita-cuidado-mayores-coronavirus/#.XnTU6IhKjIV,40.524832,-3.771563,Atención/Cuidados,info@alares.es
87,"Servicio público disponible",published,"2020-03-20 14:40:45","2020-03-20 16:21:03","2020-03-20 14:39:51",,,,,,,,,,,,,,,,,,,,,,,,,,"Servicio Telefónico para combatir la soledad de las personas mayores",https://www.alares.es/campana-gratuita-cuidado-mayores-coronavirus/#.XnTVwohKjIW,41.382894,2.177432,Atención/Cuidados,info@alares.es
88,"Servicio público disponible",published,"2020-03-20 14:48:20","2020-03-20 15:51:56","2020-03-20 14:43:37",,,,,,,,,,,,,,,,,,,,,,,,,,"Servicio para llevar alimentos a las familias más necesitadas","Square Ventures lleva alimentos a las familias más necesitadas
https://squareventures.es/una-iniciativa-de-square-ventures-lleva-alimentos-a-las-familias-mas-afectadas-por-el-coronavirus/",40.416705,-3.703582,Atención/Cuidados,hola@squareventures.es
89,"Servicio público disponible",published,"2020-03-20 14:49:58","2020-03-20 14:50:06","2020-03-20 14:48:43",,,,,,,,,,,,,,,,,,,,,,,,,,"Comarca Cinco Villas, Servicio de Apoyo a las personas mayores y otros colectivos vulnerables","Servicio especial para el apoyo emocional y psicosocial de las personas que viven solas durante la crisis del coronavirus, con la ayuda de voluntarios se está haciendo posible la llegada de alimentos, sobre todo frescos y básicos, a hogares de personas mayores

Para acceder a estos servicios o solventar cualquier duda se puede llamar a enviar un email a las siguientes direcciones:. 

Servicio Social de la Comarca de las Cinco Villas. Teléfono fijo y móvil: 976 677 559 y 649 763 002; email: accionsocial@comarcacincovillas.es 

Zona Tauste: 976 859 144; ssbtauste@comarcacincovillas.es",41.920319,-1.254725,Atención/Cuidados,"976 859 144; ssbtauste@comarcacincovillas.es"
90,"Servicio público disponible",published,"2020-03-20 14:51:49","2020-03-20 14:51:56","2020-03-20 14:50:27",,,,,,,,,,,,,,,,,,,,,,,,,,"Comarca Cinco Villas, Servicio de Apoyo a las personas mayores y otros colectivos vulnerables","Servicio especial para el apoyo emocional y psicosocial de las personas que viven solas durante la crisis del coronavirus, con la ayuda de voluntarios se está haciendo posible la llegada de alimentos, sobre todo frescos y básicos, a hogares de personas mayores

Para acceder a estos servicios o solventar cualquier duda se puede llamar a enviar un email a las siguientes direcciones:. 

Servicio Social de la Comarca de las Cinco Villas. Teléfono fijo y móvil: 976 677 559 y 649 763 002; email: accionsocial@comarcacincovillas.es 

Zona Ejea de los Caballeros: 976 677 933; administracion@elviraotal.es",42.124877,-1.140754,Atención/Cuidados,"976 677 933; administracion@elviraotal.es"
91,"Servicio público disponible",published,"2020-03-20 14:53:36","2020-03-20 15:51:44","2020-03-20 14:51:42",,,,,,,,,,,,,,,,,,,,,,,,,,"Geles hidroalcohólicos para personal sanitario (Cantabria Labs)",https://www.cantabrialabs.es/comunicacion/cantabria-labs-se-pone-en-marcha-para-fabricar-unidades-de-geles-hidroalcoholicos-higienizantes-para-el-personal-sanitario/,40.416705,-3.703582,Salud,hola@cantabrialabs.es
95,Ofrecimiento,published,"2020-03-20 15:12:26","2020-03-20 15:51:23","2020-03-20 15:09:01",,,,,,,,,,,,,,,,,,,,"Red de cuidados en  Moratalaz (Madrid)",40.405521,-3.640173,"Si  eres vecino/a de Moratalaz y necesitas ayuda durante el confinamiento ponte en contacto con esta red","Alimentación,Atención/Cuidados,Salud,Otros","redcuidadosmoratalaz@gmail.com 640096248",,,,,,
97,Ofrecimiento,published,"2020-03-20 15:13:57","2020-03-20 16:20:57","2020-03-20 15:02:47",,,,,,,,,,,,,,,,,,,,"La Escalera, una herramienta para facilitar el encuentro y el apoyo mutuo entre vecinas y vecinos de una misma comunidad",40.410237,-3.700483,"Propicia la ayuda e intercambio en comunidades de vecinos (papeles en la portería o el ascensor, por ejemplo, para ayudar con compras de gente mayor, etc) http://www.proyectolaescalera.org/","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Ayuda Psicológica","contacto@proyectolaescalera.org / 644 71 91 41",,,,,,
101,Ofrecimiento,published,"2020-03-20 15:17:41","2020-03-21 04:37:38","2020-03-20 15:14:12",,,,,,,,,,,,,,,,,,,,"Red vecinal de  cuidados y apoyo en Prosperidad (Madrid)",40.447314,-3.673553,"Si vives en el barrio de Prosperidad de Madrid y  necesitas ayuda para compras, cuidar peques, paseos mascotas... ponte en contacto con prospe@nodo50.org","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica,Otros",915627079,,,,,,
106,"Servicio público disponible",published,"2020-03-20 15:21:57","2020-03-20 15:50:36","2020-03-20 15:21:19",,,,,,,,,,,,,,,,,,,,,,,,,,"Lola Market. Tu compra a domiclio",https://lolamarket.com/es/es/,36.721303,-4.421637,Alimentación,tech@lolamarket.com
107,Ofrecimiento,published,"2020-03-20 15:23:07","2020-03-20 15:23:16","2020-03-20 15:20:59",,,,,,,,,,,,,,,,,,,,"RED DE SOLIDARIDAD SEGOVIA",40.950216,-4.124149,"Red de solidaridad y ayuda para Segovia. Puedes contactar con ellos a través de redsolidariasegovia@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle",redsolidariasegovia@gmail.com,,,,,,
108,Ofrecimiento,published,"2020-03-20 15:24:41","2020-03-20 15:24:47","2020-03-20 15:23:22",,,,,,,,,,,,,,,,,,,,"RED APOYO MUTUO SEVILLA CENTRO Y MACARENA",37.403633,-5.982005,"Red de apoyo vecinal para necesidaes en Sevilla Centro y Macarena

ramuca2020@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle",ramuca2020@gmail.com,,,,,,
109,"Necesidad con intermediación",published,"2020-03-20 15:26:59","2020-03-20 17:59:57","2020-03-20 15:24:58",,,,,,,,,,,,,"GRUPO DE TELEGRAM PARA APOYO MUTUO",43.390865,-5.661561,"Grupo de apoyo mutuo Pobla de Sieru, necesitarán tener instalado instagram
https://t.me/joinchat/AN01ZxxGl_p8kIJVsy7Vew","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle",https://t.me/joinchat/AN01ZxxGl_p8kIJVsy7Vew,No,,,,,,,,,,,,
110,Ofrecimiento,published,"2020-03-20 15:28:16","2020-03-20 15:28:23","2020-03-20 15:19:28",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo vecinal Tetuán",40.45754,-3.699643,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Maker (Impresión 3D / Mascarillas),Ayuda Psicológica","celiajise@gmail.com tel: 635073195, 679211506, 608571070",,,,,,
111,Ofrecimiento,published,"2020-03-20 15:31:16","2020-03-20 15:31:34","2020-03-20 15:28:27",,,,,,,,,,,,,,,,,,,,"Cuidados Usera/Villaverde",40.383755,-3.706384,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/JFplJzUSLDP6Kce1gAuqL7,,,,,,
112,Ofrecimiento,published,"2020-03-20 15:31:30","2020-03-20 15:31:43","2020-03-20 15:28:45",,,,,,,,,,,,,,,,,,,,"Grupo de apoyo mutuo PART ALTA",41.166466,1.246977,"Grupo de apoyo mutuo Part Alta Tarragona el link es para acceder al grupo de whatsapp","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/B6v3yfrQmRsAoH2ysnPf2e,,,,,,
113,Ofrecimiento,published,"2020-03-20 15:32:35","2020-03-20 15:32:44","2020-03-20 15:31:46",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Serrallo",41.110001,1.240825,"grupo de apoyo mutuo -> whatsapp https://chat.whatsapp.com/D7HUoF6os78Czdik3MDPhc","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica",https://chat.whatsapp.com/D7HUoF6os78Czdik3MDPhc,,,,,,
114,Ofrecimiento,published,"2020-03-20 15:33:33","2020-03-20 15:46:42","2020-03-20 15:32:49",,,,,,,,,,,,,,,,,,,,"GRUPO DE APOYO MUTUO TARRAGONA CENTRE",41.117236,1.254606,"Grupo de apoyo mutuo Tarragona Centre 

whatsapp https://chat.whatsapp.com/FC2u6rYMzTBHbiQFGxDZiS","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica",https://chat.whatsapp.com/FC2u6rYMzTBHbiQFGxDZiS,,,,,,
115,Ofrecimiento,published,"2020-03-20 15:33:55","2020-03-20 15:34:02","2020-03-20 15:32:13",,,,,,,,,,,,,,,,,,,,"Cuidados Vicálvaro",40.405523,-3.608408,"Apoyo vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/JvHaNbwBeCv0ym253zmF1h,,,,,,
116,Ofrecimiento,published,"2020-03-20 15:34:29","2020-03-20 15:46:44","2020-03-20 15:33:41",,,,,,,,,,,,,,,,,,,,"grupo de apoyo mutuo Llevant",41.117236,1.254606,"grupo de apoyo mutuo -> whatsapp https://chat.whatsapp.com/GUskamqtY8fJ5340FgAFi9","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/GUskamqtY8fJ5340FgAFi9,,,,,,
117,Ofrecimiento,published,"2020-03-20 15:35:16","2020-03-20 15:46:47","2020-03-20 15:34:40",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Torreforta",41.119071,1.215533,"grupo de apoyo mutuo https://chat.whatsapp.com/Keg1OQ9iRwWFxWn2L0twnB","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Otros",https://chat.whatsapp.com/Keg1OQ9iRwWFxWn2L0twnB,,,,,,
118,Ofrecimiento,published,"2020-03-20 15:35:50","2020-03-20 15:45:55","2020-03-20 15:35:24",,,,,,,,,,,,,,,,,,,,"RED CUIDADOS LA LAGUNA",28.485771,-16.315942,"RED DE CUIDADOS LA LAGUNA 
https://chat.whatsapp.com/EtAQee0vPT5BCpyVBnvlxV
reddecuidadoslalaguna@gmail.com
tel: 620 070
tel: 735658 857 070
tel: 659 523 307",,reddecuidadoslalaguna@gmail.com,,,,,,
119,Ofrecimiento,published,"2020-03-20 15:36:29","2020-03-20 15:45:53","2020-03-20 15:35:57",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Terrassa",41.562989,2.010244,"Grup de suport veïnal Terrassa

https://chat.whatsapp.com/EGWyOGH9K8X4tXVsAeTcqk
xarxasuportmututrs@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Otros",xarxasuportmututrs@gmail.com,,,,,,
120,Ofrecimiento,published,"2020-03-20 15:36:40","2020-03-20 15:36:47","2020-03-20 15:35:05",,,,,,,,,,,,,,,,,,,,"Cuidados Villa de Vallekas",40.383951,-3.655014,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/EpbKj2s6jS90aahN3dW6PE,,,,,,
121,Ofrecimiento,published,"2020-03-20 15:36:42","2020-03-20 15:49:58","2020-03-20 08:43:51",,,,,,,,,,,,,,,,,,,,"GAM Agrado Orzán GRUPO APOYO MUTUO",43.377105,-8.369651,https://chat.whatsapp.com/LRw0T10ME1V6a1YIKib7tS,"Alimentación,Higiene,Otros",ies.agra.orzan@edu.xunta.es,,,,,,
122,Ofrecimiento,published,"2020-03-20 15:37:16","2020-03-20 15:45:48","2020-03-20 15:36:40",,,,,,,,,,,,,,,,,,,,"RED SOLIDARIA LADEZARZA",40.465309,-3.716958,"https://twitter.com/redsolidariavz/
redsolidariavz@gmail.com
https://instagram.com/red_solidaria_valdezarza
tel: 601 306 533","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida",redsolidariavz@gmail.com,,,,,,
123,Ofrecimiento,published,"2020-03-20 15:37:54","2020-03-20 15:45:46","2020-03-20 15:37:20",,,,,,,,,,,,,,,,,,,,"Xarxa de suport mutu de Benimaclet",39.486544,-0.356002,">València\Benimaclet
✊Xarxa de suport mutu de Benimaclet
benimacletxarxacures@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica","✊Xarxa de suport mutu de Benimaclet benimacletxarxacures@gmail.com",,,,,,
124,Ofrecimiento,published,"2020-03-20 15:38:31","2020-03-20 15:45:43","2020-03-20 15:37:59",,,,,,,,,,,,,,,,,,,,"Xarxa Suport Mutu Cabanyal",39.470154,-0.332355,">València\Cabanyal
✊Xarxa Suport Mutu Cabanyal
https://t.me/SuportMutuCabanyal
https://twitter.com/EspaiCabanyal
suportmutucabanyal@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Otros",suportmutucabanyal@gmail.com,,,,,,
125,Ofrecimiento,published,"2020-03-20 15:39:01","2020-03-20 15:45:41","2020-03-20 15:38:35",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Catarroja",39.403375,-0.402876,">València\Catarroja
✊Grup de suport veïnal Catarroja
https://chat.whatsapp.com/CFYlQUg1iN58VfTu8kHO5g
labacorafeminista@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica",labacorafeminista@gmail.com,,,,,,
126,Ofrecimiento,published,"2020-03-20 15:39:30","2020-03-20 15:39:38","2020-03-20 15:37:43",,,,,,,,,,,,,,,,,,,,"Red vecinal Villaverde Alto",40.345497,-3.708348,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://twitter.com/RedVillaverde1 - Redrecursosvecinalesvillaverde@gmail.com",,,,,,
127,Ofrecimiento,published,"2020-03-20 15:40:05","2020-03-20 15:49:38","2020-03-20 08:56:56",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Agra do Orzán",43.355141,-8.375144,"Whatsapp
https://chat.whatsapp.com/LRw0T10ME1V6a1YIKib7tS","Alimentación,Higiene,Atención/Cuidados,Otros","Whatsapp https://chat.whatsapp.com/LRw0T10ME1V6a1YIKib7tS",,,,,,
128,Ofrecimiento,published,"2020-03-20 15:40:16","2020-03-20 15:45:37","2020-03-20 15:39:10",,,,,,,,,,,,,,,,,,,,"Apoyo mutuo Rondilla",41.66234,-4.722287,"*Valladolid
Valladolid\Rondilla
Apoyo mutuo Rondilla
https://twitter.com/ApoyomutuoRondi
redsolidariavalladolid@riseup.net","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Otros",redsolidariavalladolid@riseup.net,,,,,,
129,Ofrecimiento,published,"2020-03-20 15:40:52","2020-03-20 15:45:33","2020-03-20 15:40:23",,,,,,,,,,,,,,,,,,,,"Xarxa Solidària Vic",41.930202,2.254594,">Vic\
Xarxa Solidària Vic
https://twitter.com/covic2020
voluntariavic@gmail.com
tel: +34 633 42 91 93
tel: +34 645 64 06 78","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",voluntariavic@gmail.com,,,,,,
130,Ofrecimiento,published,"2020-03-20 15:41:32","2020-03-20 15:45:31","2020-03-20 15:40:59",,,,,,,,,,,,,,,,,,,,"Suport Mutu Vila-real",39.937262,-0.100446,"rED DE SOPORTE MUTUO VILA-REAL

https://t.me/CanalSuportMutuVilareal
suportmutuvilareal@gmail.com
https://www.instagram.com/suportmutu.vilareal/
tel: 635 169 123","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Ayuda Psicológica,Otros",suportmutuvilareal@gmail.com,,,,,,
131,Ofrecimiento,published,"2020-03-20 15:42:15","2020-03-20 15:53:16","2020-03-20 15:41:39",,,,,,,,,,,,,,,,,,,,"Red de solidaridad Villarrobledo",38.995105,-1.855961,"Red de solidaridad Villarrobledo
https://twitter.com/antifavdo
antifavdo@gmail.com
https://www.instagram.com/antifavdo
tel: 680 73 96 18","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Ayuda Psicológica,Otros",antifavdo@gmail.com,,,,,,
132,Ofrecimiento,published,"2020-03-20 15:42:55","2020-03-20 15:45:26","2020-03-20 15:42:21",,,,,,,,,,,,,,,,,,,,"Red de cuidados Popular",42.846509,-2.672403,">Vitoria-Gasteiz\Alde Zaharreko
Red de cuidados Popular
https://twitter.com/AuzoanBizi
tel: 603 321 851","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros","tel: 603 321 851",,,,,,
133,Ofrecimiento,published,"2020-03-20 15:42:57","2020-03-20 15:49:32","2020-03-20 08:59:52",,,,,,,,,,,,,,,,,,,,"Grupo de Ayuda Mutua GAM Catro Camiños",43.357138,-8.40261,"Telegram https://t.me/joinchat/HMHx9hwmcFjOczzVK7WH0w
Whatsapp
https://chat.whatsapp.com/HgnyFCPIDU4If8YCjV9Eeu","Alimentación,Higiene,Salud,Otros","Whatsapp https://chat.whatsapp.com/HgnyFCPIDU4If8YCjV9Eeu",,,,,,
134,Ofrecimiento,published,"2020-03-20 15:43:29","2020-03-20 15:45:22","2020-03-20 15:43:04",,,,,,,,,,,,,,,,,,,,"Zaintza Sare Herritarra",42.846509,-2.672403,">Vitoria-Gasteiz\
Zaintza Sare Herritarra
baterazaindu@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",baterazaindu@gmail.com,,,,,,
135,Ofrecimiento,published,"2020-03-20 15:44:13","2020-03-20 15:46:52","2020-03-20 15:43:39",,,,,,,,,,,,,,,,,,,,"RED CUIDADOS DELICIAS",41.650408,-0.904891,"Red Cuidados Delicias
redcuidadosdelicias@gmail.com","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Acogida,Salud,Ayuda Psicológica,Otros",redcuidadosdelicias@gmail.com,,,,,,
136,Ofrecimiento,published,"2020-03-20 15:44:47","2020-03-20 15:45:48","2020-03-20 15:41:46",,,,,,,,,,,,,,,,,,,,"Suport Mutu Mallorca",39.574469,2.655258,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://twitter.com/suport_mutu - suportmutupm@gmail.com",,,,,,
137,Ofrecimiento,published,"2020-03-20 15:44:52","2020-03-20 15:45:09","2020-03-20 15:44:22",,,,,,,,,,,,,,,,,,,,"RED VECINAL ZUMAIA",43.296653,-2.257118,"Torreberri Zumaiako Gaztetxia

rED VECINAL
tel: 688 75 77 74","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros","688 75 77 74",,,,,,
138,Ofrecimiento,published,"2020-03-20 15:45:07","2020-03-20 15:49:25","2020-03-20 09:02:19",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Cidades Vella",43.353144,-8.449302,"Whatsapp https://chat.whatsapp.com/IeBavIfN0Tj6FHhfJ8eeX4","Alimentación,Higiene,Atención/Cuidados,Acogida,Otros","Whatsapp https://chat.whatsapp.com/IeBavIfN0Tj6FHhfJ8eeX4",,,,,,
139,Ofrecimiento,published,"2020-03-20 15:47:14","2020-03-20 15:49:17","2020-03-20 09:04:13",,,,,,,,,,,,,,,,,,,,"Grupo de Ayuda Mutua GAM Elviña",43.355141,-8.353171,"Telegram https://t.me/Gamelvi
Whatsapp https://chat.whatsapp.com/LFTvd062ymv4pkCIdbnAHV","Alimentación,Higiene,Otros","Telegram https://t.me/Gamelvi Whatsapp https://chat.whatsapp.com/LFTvd062ymv4pkCIdbnAHV",,,,,,
140,Ofrecimiento,published,"2020-03-20 15:49:13","2020-03-20 15:50:23","2020-03-20 09:06:12",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Labañou-C. Escola",43.371116,-8.408103,"Telegram https://t.me/joinchat/F18kehpGFoPiJIF0w2SkVQ
Whatsapp https://chat.whatsapp.com/JfXawusK0WH6Qz4FgzUiie","Alimentación,Higiene,Otros","Telegram https://t.me/joinchat/F18kehpGFoPiJIF0w2SkVQ Whatsapp https://chat.whatsapp.com/JfXawusK0WH6Qz4FgzUiie",,,,,,
141,Ofrecimiento,published,"2020-03-20 15:50:24","2020-03-20 15:50:38","2020-03-20 15:47:37",,,,,,,,,,,,,,,,,,,,"Xarxa de Suport Mutu Del Moianès",41.812299,2.098432,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica","https://t.me/xarxasuportmoianes   -  tel: 672 66 75 45",,,,,,
142,Ofrecimiento,published,"2020-03-20 15:52:28","2020-03-20 17:29:11","2020-03-20 15:42:37",,,,,,,,,,,,,,,,,,,,"¿Quieres ayudar a mayores frágiles en situación de riesgo?",41.630069,-0.886633,"La ONG Voluntariado en Geriatría tiene en marcha un programa de apoyo a mayores en domicilio en tareas instrumentales (ir a la compra, a la farmacia, etc) Si quieres hacer voluntariado puedes ponerte en contacto con ellos a partir del día 18 de marzo.
Web: www.voluntariadoengeriatria.org
Organización: Voluntariado en Geriatría","Alimentación,Otros",avgeriatria@hotmail.com,,,,,,
143,Ofrecimiento,published,"2020-03-20 15:52:47","2020-03-20 15:52:54","2020-03-20 15:51:03",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Montcada i Reixac",41.490713,2.154733,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/CM0PhcJkr6UJVONXRgIOPb,,,,,,
144,Ofrecimiento,published,"2020-03-20 15:53:16","2020-03-20 15:53:38","2020-03-20 09:08:13",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Mallos e A Gaiteira",43.355141,-8.399863,"Telegram https://t.me/joinchat/HMHx9hwmcFjOczzVK7WH0w
Whatsapp https://chat.whatsapp.com/HgnyFCPIDU4If8YCjV9Eeu","Alimentación,Higiene,Acogida,Otros","Telegram https://t.me/joinchat/HMHx9hwmcFjOczzVK7WH0w Whatsapp https://chat.whatsapp.com/HgnyFCPIDU4If8YCjV9Eeu",,,,,,
145,Ofrecimiento,published,"2020-03-20 15:54:15","2020-03-20 16:20:33","2020-03-20 15:44:05",,,,,,,,,,,,,,,,,,,,"Red de apoyo vecinal https://t.me/eenscuidem https://chat.whatsapp.com/DehxKwuqwd65AKv5IpGMAt https://twitter.com/EEnscuidem",41.388765,2.156597,"Apoyo vecinal","Alimentación,Atención/Cuidados,Ayuda Psicológica",eenscuidem@gmail.com,,,,,,
146,Ofrecimiento,published,"2020-03-20 15:54:27","2020-03-20 15:54:35","2020-03-20 15:53:16",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Montmeló",41.551519,2.248081,"Apoyo Vecinal","Alimentación,Higiene,Atención/Cuidados,Ayuda Psicológica",https://chat.whatsapp.com/IkGzHloom2n62PGt2DE5vb,,,,,,
147,Ofrecimiento,published,"2020-03-20 15:55:40","2020-03-20 16:20:23","2020-03-20 09:12:22",,,,,,,,,,,,,,,,,,,,"Grupo de Apoyo Mutuo GAM Agra do Orzán",43.362131,-8.406322,"Whatsapp
https://chat.whatsapp.com/LRw0T10ME1V6a1YIKib7tS","Alimentación,Acogida,Salud","Whatsapp https://chat.whatsapp.com/LRw0T10ME1V6a1YIKib7tS",,,,,,
148,Ofrecimiento,published,"2020-03-20 15:55:49","2020-03-20 16:16:44","2020-03-20 15:55:08",,,,,,,,,,,,,,,,,,,,"Grup de suport veïnal Bordeta / Magraners",41.60304,0.643613,">Lleida\Bordeta / Magraners
Grup de suport veïnal Bordeta / Magraners
https://chat.whatsapp.com/D8lExXwTOfKITSFcrBslKr","Alimentación,Higiene,Atención/Cuidados,Acompañamiento en la calle,Ayuda Psicológica,Otros",https://chat.whatsapp.com/D8lExXwTOfKITSFcrBslKr,,,,,,
