Titulo de la iniciativa,Descripcin detallada,Ubicacin aproximada (si aplica).lat,Ubicacin aproximada (si aplica).lon,Direccin o referencias,Es un ofrecimiento individual o de grupo,Tareas realizadas y pendientes sobre este posteo,Categoria,Sector,Foto / Volante,Video (opcional),(Oferente) Nombre de la organizacion o persona referente,(Oferente) Email,(Oferente) Telefono,"(Oferente) Web, Twitter, Grupo Whatsapp, Telegram, y otras redes",(Oferente) Informacion adicional de la organizacion o areas en las que requiere apoyo,Fuente,Link a la fuente,Conexiones o colaboraciones,Acuerdo de consentimiento,Inicio de vigencia de la iniciativa,Fin de vigencia de la iniciativa,ODS Relacionados
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 232 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,16229","-57,49492",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 236 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,20241","-57,48259",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 60 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,17610","-57,45712",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 340 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,17842","-57,46029",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 268 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,17694","-57,45975",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 184 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,11435","-57,47758",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 616 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,13411","-57,47367",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 68 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,12706","-57,46032",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 548 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,12478","-57,46769",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 332 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,15679","-57,45407",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 760 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,15679","-57,45407",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 936 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,16740","-57,45270",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 160 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,26414","-57,45143",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 212 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,27486","-57,43181",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 588 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,30489","-57,47372",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 760 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,30977","-57,47131",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 88 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,28931","-57,45102",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 180 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,30228","-57,45913",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 116 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,31148","-57,49617",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 340 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,28843","-57,49525",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 840 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,31097","-57,56196",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 352 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,31393","-57,48053",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 148 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,31152","-57,49574",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 104 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22183","-57,46917",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 120 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22485","-57,46971",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 228 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,20856","-57,44936",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 424 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22403","-57,46799",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 456 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,23314","-57,46284",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 480 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22472","-57,45141",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 776 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22181","-57,46538",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 2000 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,29858","-57,47814",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 1000 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,29114","-57,45202",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 132 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,24247","-57,45691",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 816 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22664","-57,47372",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 72 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,20838","-57,41995",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 140 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,21808","-57,41688",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 284 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,23337","-57,49019",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 520 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,23600","-57,42037",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 600 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22006","-57,42033",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 720 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,22921","-57,39653",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 1600 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,23786","-57,43697",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 120 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,26131","-57,47797",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 944 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,25854","-57,53997",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 560 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,24896","-57,55735",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:4 - Alcance: 800 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,21713","-57,49170",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 128 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,25575","-57,48407",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 148 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,21814","-57,47514",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 400 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,53369","-57,54920",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:3 - Alcance: 1880 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,50767","-57,51727",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 372 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,18418","-57,54290",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 544 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,18210","-57,53680",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:2 - Alcance: 696 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,18734","-57,44180",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
RED TECHO  OLLA POPULAR San Valentin,Puntos de higiene:1 - Alcance: 1208 personas. La RED de Apoyo a Asentamientos es una propuesta de colaboración y articulación entre las organizaciones.,"-25,43375","-57,43509",AREGUA - Caacupemi - San Valentin,Somos una organizacion o colectivo,,Salud Higiene Autogestión comunitaria Grupo de apoyo / Voluntarios,Sociedad Civil,,,Red de apoyo a asentamientos Olga Caballerro Melissa Cartasso,,981256677,,,,,,Estoy de acuerdo en que sea publica la informacion proporcionada en el presente formulario,,,
